20120313;1371.92;1396.13;1371.92;1396.13;3964
20120314;1395.95;1399.42;1389.97;1394.25;4170
20120315;1394.17;1402.63;1392.78;1402.54;4107
20120316;1402.55;1405.88;1401.47;1404.12;3901
20120319;1404.17;1414;1402.43;1409.64;3985
20120320;1409.59;1409.59;1397.68;1405.64;4033
20120321;1405.52;1407.75;1400.64;1403.12;3927
20120322;1402.89;1402.89;1388.73;1392.96;3999
20120323;1392.78;1399.18;1386.87;1397.47;3911
20120326;1397.11;1416.47;1397.11;1416.44;3755
20120327;1416.55;1419.15;1411.95;1412.66;3901
20120328;1412.52;1413.65;1397.2;1405.3;4134
20120329;1405.39;1405.39;1391.56;1402.88;4125
20120330;1403.31;1410.89;1401.42;1408.56;3889
20120402;1408.47;1422.38;1404.46;1418.77;3898
20120403;1418.98;1419;1404.62;1412.96;4112
20120404;1413.09;1413.09;1394.09;1399.03;4030
20120405;1398.79;1401.6;1392.92;1397.77;3938
20120409;1397.45;1397.45;1378.24;1382.39;3963
20120410;1382.18;1383.01;1357.38;1358.78;4304
20120411;1358.98;1374.71;1358.98;1369.01;4105
20120412;1368.77;1388.13;1368.77;1387.32;4056
20120413;1387.61;1387.61;1369.85;1370.3;4111
20120416;1370.27;1379.66;1365.38;1369.84;4288
20120417;1369.57;1392.76;1369.57;1390.86;4035
20120418;1390.78;1390.78;1383.29;1385.06;4105
20120419;1385.08;1390.46;1370.3;1376.66;4290
20120420;1376.96;1387.4;1376.96;1378.37;4084
20120423;1378.53;1378.53;1358.79;1366.92;4213
20120424;1366.97;1375.57;1366.82;1372.04;4087
20120425;1372.11;1391.37;1372.11;1390.71;4116
20120426;1390.64;1402.09;1387.28;1400.24;3908
20120427;1400.19;1406.64;1397.31;1403.63;3830
20120430;1403.26;1403.26;1394;1397.8;3866
20120501;1397.86;1415.32;1395.73;1405.81;3912
20120502;1405.5;1405.5;1393.92;1402.23;3965
20120503;1402.32;1403.07;1388.71;1391.4;4042
20120504;1391.51;1391.51;1367.96;1368.98;4031
20120507;1368.79;1373.91;1363.94;1369.51;3985
20120508;1369.16;1369.16;1347.75;1363.67;4207
20120509;1363.2;1363.73;1343.13;1354.32;4314
20120510;1354.58;1365.88;1354.58;1357.55;4148
20120511;1358.11;1365.66;1348.89;1353.57;4061
20120514;1351.93;1351.93;1336.61;1338.11;4070
20120515;1338.36;1344.94;1328.41;1330.62;4216
20120516;1330.78;1341.78;1324.79;1324.79;4241
20120517;1324.82;1326.36;1305.36;1305.36;4289
20120518;1305.05;1312.24;1291.98;1295.34;4212
20120521;1295.73;1316.39;1295.73;1315.89;4136
20120522;1316.09;1328.49;1310.04;1316.7;4233
20120523;1316.02;1320.71;1296.53;1318.77;4305
20120524;1318.72;1324.14;1310.5;1320.57;4267
20120525;1320.81;1324.2;1314.23;1317.55;3986
20120529;1318.9;1334.93;1318.9;1332.11;4064
20120530;1331.25;1331.25;1310.76;1313.51;4184
20120531;1313.09;1319.74;1298.9;1310.41;4203
20120601;1309.86;1309.86;1277.25;1278.02;4232
20120604;1278.29;1282.55;1266.74;1278.17;4245
20120605;1277.82;1287.61;1274.16;1285.5;4109
20120606;1285.6;1314.53;1285.6;1314.53;4088
20120607;1316.15;1329.05;1312.68;1314.92;4132
20120608;1314.99;1325.81;1307.77;1325.36;4072
20120611;1325.72;1335.52;1307.73;1308.88;4214
20120612;1309.4;1324.31;1306.61;1323.76;4191
20120613;1324.02;1327.28;1310.51;1314.83;4174
20120614;1314.88;1333.68;1314.14;1328.71;4195
20120615;1329.19;1343.32;1329.19;1343.03;3912
20120618;1342.42;1348.22;1334.46;1344.75;4093
20120619;1344.83;1363.46;1344.83;1357.94;4043
20120620;1358.04;1361.57;1346.45;1355.38;4236
20120621;1355.43;1358.27;1324.41;1325.51;4239
20120622;1325.92;1337.82;1325.92;1335.41;3947
20120625;1334.9;1334.9;1309.27;1313.9;4056
20120626;1314.09;1324.24;1310.3;1320.22;4091
20120627;1320.71;1334.4;1320.71;1331.81;3920
20120628;1331.52;1331.52;1313.29;1329.36;4102
20120629;1330.12;1361.63;1330.12;1361.63;3976
20120702;1362.33;1366.35;1355.7;1365.39;3995
20120703;1365.75;1374.81;1363.53;1374.02;2204
20120705;1373.72;1373.85;1363.02;1367.77;3966
20120706;1367.09;1367.09;1348.03;1354.61;3979
20120709;1354.66;1354.87;1346.65;1352.4;3947
20120710;1352.96;1361.54;1336.27;1341.4;4077
20120711;1341.4;1345;1333.25;1341.66;4198
20120712;1341.29;1341.29;1325.41;1334.96;4170
20120713;1334.81;1357.7;1334.81;1356.97;3836
20120716;1356.5;1357.26;1348.51;1353.65;3916
20120717;1353.68;1365.36;1345.07;1363.3;4111
20120718;1363.58;1375.26;1358.96;1372.54;3981
20120719;1373.01;1380.39;1371.21;1376.41;4107
